,Id,Text,Post_category,Text_cleaned
104,104.0,""" දිස්ත්‍රික් ලේකම්වරිය සඳහන් කළේ, අයගම ප්‍රාදේශිය ලේකම් කොට්ඨාශයේ කඳවුරු කට ජනතාව මේ වනවිට එක් රැස් වී ඇති බවයි.""",News, දිස්ත්‍රික් ලේකම්වරිය සදහන් කලේ අයගම ප්‍රාදේෂිය ලේකම් කොට්ටාෂයේ කදවුරු කට ජනතාව මේ වනවිට එක් රැස් වී ඇති බවයි
105,105.0,"""කළු ගඟේ ජල මට්ටම තව දුරට ත් ඉහළ යමින් පවතින බව ආපදා කළමනාකරණ මධ්‍යස්ථානයේ කළුතර දිස්ත්‍රික් සහකාර අධ්‍යක්ෂ ලුතිනන් කර්නල් ප්‍රසාද් ජයසිංහ මහතා සදහන් කළේය.""",News,කලු ගගේ ජල මට්ටම තව දුරට ත් ඉහල යමින් පවතින බව අපදා කලමනාකරන මධ්‍යස්ථානයේ කලුතර දිස්ත්‍රික් සහකාර අධ්‍යක්ෂ ලුතිනන් කර්නල් ප්‍රසාද් ජයසිංහ මහතා සදහන් කලේය
106,106.0,"""ඔහු පැවසුවේ මේ හේතුවෙන් අවදානම් ප්‍රදේශවල ජිවත්වන ජනතාව ආරක්ෂිත ස්ථාන වෙත ඉවත් කිරිම ආරම්භ කර ඇති බව ය.""",News,ඔහු පැවසුවේ මේ හේතුවෙන් අවදානම් ප්‍රදේෂවල ජිවත්වන ජනතාව අරක්ෂිත ස්ථාන වෙත ඉවත් කිරිම අරම්බ කර ඇති බව ය
107,107.0,"""පොලිස්පති පූජිත් ජයසුන්දර මහතා අද නිව්ස්ෆස්ට් පැතිකඩ වැඩසටහන සමග එක්විණි.පොලිස් නිල ඇඳුම වෙනස් කිරීමේ සූදානම පිළිබඳව ද පොලිස්පතිවරයා එහිදී පැහැදිලි කළේ ය.""",News,පොලිස්පති පූජිත් ජයසුන්දර මහතා අද නිව්ස්ෆස්ට් පැතිකඩ වැඩසටහන සමග එක්විනිපොලිස් නිල ඇදුම වෙනස් කිරීමේ සූදානම පිලිබදව ද පොලිස්පතිවරයා එහිදී පැහැදිලි කලේ ය
108,108.0,"""මේ අතර පසුගියදා සමාජ ජාල වෙබ් අඩවි ඔස්සේ ව්‍යාප්ත වූ පොලිස්පතිවරයා සම්බන්ධ මතභේදාත්මක වීඩියෝව පිළිබඳව ද අදහස් පළ කළේ ය.  """,News,මේ අතර පසුගියදා සමාජ ජාල වෙබ් අඩවි ඔස්සේ ව්‍යාප්ත වූ පොලිස්පතිවරයා සම්බන්ධ මතබේදාත්මක වීඩියෝව පිලිබදව ද අදහස් පල කලේ ය  
109,109.0,"""හිටපු ජනාධිපති මහින්ද රාජපක්ෂ මහතා ඇතුළු ඒකාබද්ධ විපක්ෂය නියෝජනය කරන මන්ත්‍රීවරුන් පිරිසක් සහ අග්‍රාමාත්‍ය රනිල් වික්‍රමසිංහ මහතා අතර අද දහවල් විශේෂ සාකච්ඡාවක් පැවැත්විණි.""",News,හිටපු ජනාධිපති මහින්ද රාජපක්ෂ මහතා ඇතුලු එකාබද්ධ විපක්ෂය නියෝජනය කරන මන්ත්‍රීවරුන් පිරිසක් සහ අග්‍රාමාත්‍ය රනිල් වික්‍රමසිංහ මහතා අතර අද දහවල් විෂේෂ සාකච්චාවක් පැවැත්විනි
110,110.0,"""මෙම සාකච්ඡාවේදී පළාත් පාලන හා පළාත් සභා මැතිවරණය කල් දැමීම පිළිබඳව විශේෂ අවධානයක් යොමු වූ බව පාර්ලිමේන්තු මන්ත්‍රී දිනේෂ් ගුණවර්ධන මහතා සඳහන් කළේ ය.""",News,මෙම සාකච්චාවේදී පලාත් පාලන හා පලාත් සබා මැතිවරනය කල් දැමීම පිලිබදව විෂේෂ අවධානයක් යොමු වූ බව පාර්ලිමේන්තු මන්ත්‍රී දිනේෂ් ගුනවර්ධන මහතා සදහන් කලේ ය
111,111.0,"""ඔහු පැවසුවේ, රජයේ නිලධාරීන්ට මැතිවරණය සඳහා ඉදිරිපත් වීමේදී ඇති නව අණ පනත් පිළිබඳව ද මෙහිදී අවධානයට ලක්වූ බව ය.""",News,ඔහු පැවසුවේ රජයේ නිලධාරීන්ට මැතිවරනය සදහා ඉදිරිපත් වීමේදී ඇති නව අන පනත් පිලිබදව ද මෙහිදී අවධානයට ලක්වූ බව ය
112,112.0,"""ඊට අමතරව වත්මන් ආර්ථික වැඩපිළිවෙළ තුළ පැන නැගී ඇති ගැටලු සම්බන්ධයෙන් ද මෙහිදී අවධානය යොමු කළ බව පාර්ලිමේන්තු මන්ත්‍රී දිනේෂ් ගුණවර්ධන මහතා වැඩිදුරටත් ප්‍රකාශ කළේ ය. """,News,ඉට අමතරව වත්මන් අර්ථික වැඩපිලිවෙල තුල පැන නැගී ඇති ගැටලු සම්බන්ධයෙන් ද මෙහිදී අවධානය යොමු කල බව පාර්ලිමේන්තු මන්ත්‍රී දිනේෂ් ගුනවර්ධන මහතා වැඩිදුරටත් ප්‍රකාෂ කලේ ය 
113,113.0,"""කොප් කමිටුවේ තොරතුරු නීති විරෝධී අයුරින් කිසිදු පාර්ශවයකට හෝ ලබා නොදුන් බව රෝසි ‍සේනානායක කියයි""",News,කොප් කමිටුවේ තොරතුරු නීති විරෝධී අයුරින් කිසිදු පාර්ෂවයකට හෝ ලබා නොදුන් බව රෝසි ‍සේනානායක කියයි
